vessel_class,gap_hours,iuu_caught,spherical_distances,eez_check,Ocean List New whose false were in OG
other,12.41666667,0,19.00165613,1,pacific
other,59.58333333,0,2.835195199,1,pacific
other,148.95,0,380.503051,0,pacific
other,21.76666667,0,379.4400473,0,indian
other,32.55,0,19.70852716,0,atlantic
other,15.25,0,0.524785717,0,atlantic
other,15.4,0,16.60865913,0,pacific
other,27.21666667,0,9.533439208,0,atlantic
other,12.43333333,0,31.82363607,0,atlantic
other,32.13333333,0,29.28701078,0,atlantic
other,20.43333333,0,30.18228081,0,atlantic
other,28.3,0,320.7825737,1,indian
other,12.31666667,0,11.45364158,0,pacific
other,17.38333333,0,10.4484044,1,atlantic
other,142.9,0,2911.802827,1,pacific
other,14.35,0,28.36996473,0,pacific
other,14.23333333,0,327.9958686,0,pacific
other,12.46666667,0,283.046498,0,pacific
other,12.11666667,0,189.5359199,1,pacific
other,19.63333333,0,329.1877201,0,pacific
other,70,0,542.3475255,0,pacific
other,13.31666667,0,172.0943159,1,pacific
other,84.28333333,0,88.68359535,1,pacific
other,315.4333333,0,224.016132,0,pacific
other,1179.833333,0,1712.013489,1,indian
other,41.13333333,0,224.4494155,0,atlantic
other,41.76666667,0,772.5394972,1,atlantic
other,44.8,0,40.88896707,0,pacific
other,402.9,0,98.84297888,1,indian
other,14.48333333,0,0.306625066,1,pacific
other,180.35,0,47.25259118,1,indian
other,16.66666667,0,33.66670015,1,indian
other,49.78333333,0,41.68572578,1,indian
other,130.7166667,0,205.740785,1,indian
other,165.9333333,0,218.3767604,1,indian
other,158.1,0,94.27403655,1,indian
other,26.45,0,9.383540088,1,indian
other,32.35,0,8.501342084,1,indian
other,17.7,0,12.36504731,1,indian
other,18.23333333,0,6.34025652,1,indian
other,1846.933333,0,1196.73171,1,indian
other,12.33333333,0,17.55159258,1,pacific
other,881.5666667,0,371.6632098,1,pacific
other,16.4,0,43.18152881,1,atlantic
other,16.5,0,8.262261206,1,atlantic
other,29.13333333,0,16.54848356,1,atlantic
other,23.21666667,0,0.425427889,1,atlantic
other,14.91666667,0,6.333587488,1,atlantic
other,96.48333333,0,53.35016743,1,atlantic
other,83.36666667,0,126.523825,1,atlantic
other,40.46666667,0,85.22179894,1,atlantic
other,120.2833333,0,126.8845325,1,indian
other,21.18333333,0,261.0746467,1,atlantic
other,380.4166667,0,205.3400511,0,atlantic
other,13.11666667,0,68.80969893,0,atlantic
other,20.26666667,0,25.55030854,1,atlantic
other,348.3666667,0,207.5838115,1,indian
other,443.5166667,0,217.4884061,1,indian
other,128.5833333,0,268.9039598,0,indian
other,1291.133333,0,3327.262868,1,indian
other,316.3,0,104.3053842,1,indian
other,19.53333333,0,158.8701203,1,indian
other,12.93333333,0,240.5710613,1,indian
other,159.25,0,108.8856049,1,atlantic
other,42.8,0,81.14579147,1,atlantic
other,254.3333333,0,252.8047198,1,atlantic
other,1423.066667,0,1259.603848,0,southern
other,12.06666667,0,26.19988467,0,atlantic
other,31.81666667,0,82.80266348,0,pacific
other,30.25,0,7905.221971,0,pacific
other,140.7833333,0,6903.676891,0,pacific
other,45.3,0,6218.743317,0,pacific
other,155,0,62.2380088,1,atlantic
other,13.16666667,0,42.95306924,1,atlantic
other,38.08333333,0,43.77425864,1,atlantic
other,29.78333333,0,124.2116649,1,atlantic
other,14.61666667,0,2.735122042,1,atlantic
other,19.33333333,0,54.69349776,1,atlantic
other,17,0,195.5580837,1,atlantic
other,13.61666667,0,185.106422,1,atlantic
other,18.46666667,0,13.74792693,1,atlantic
other,207.1166667,0,233.6369356,1,atlantic
other,32.2,0,39.93653627,1,atlantic
other,25.65,0,365.8133833,1,atlantic
other,122.3666667,0,618.4129564,1,atlantic
other,41.25,0,163.0051315,1,atlantic
other,255.1666667,0,49.27801019,1,atlantic
other,46.55,0,171.2487463,1,atlantic
other,16.56666667,0,92.35710467,0,atlantic
other,15.15,0,19.60606735,1,atlantic
other,24.8,0,442.5455442,1,atlantic
other,15.23333333,0,266.8293344,1,atlantic
other,14.91666667,0,15.68947098,1,atlantic
other,17.03333333,0,22.89277834,1,atlantic
other,12.25,0,5.099463738,1,atlantic
other,13.23333333,0,15.53833929,1,atlantic
other,17.88333333,0,6.100932227,1,atlantic
other,27.08333333,0,49.40107009,1,atlantic
other,24.06666667,0,421.8072411,1,atlantic
other,34,0,61.66206749,1,atlantic
other,59,0,32.6106337,1,atlantic
other,15.23333333,0,30.81493289,1,atlantic
other,27.9,0,321.6119003,1,atlantic
other,26.25,0,179.3112362,1,atlantic
other,13.65,0,63.67070175,1,arctic
other,55.51666667,0,72.76951551,1,arctic
other,24.65,0,122.6488367,1,arctic
other,14.7,0,255.8372612,1,arctic
other,18.18333333,0,427.0674886,1,arctic
other,12.91666667,0,4.853529321,1,arctic
other,33.5,0,12.38241261,1,atlantic
other,88.95,0,305.9707819,1,arctic
other,44.8,0,716.8807185,0,atlantic
other,16.88333333,0,137.2299584,0,atlantic
other,29.75,0,18.3913668,0,atlantic
other,19.73333333,0,34.72223193,1,southern
other,16.56666667,0,34.8798484,0,atlantic
other,13.75,0,99.16741621,1,southern
other,58.66666667,0,812.7508764,1,atlantic
other,13.18333333,0,126.71042,1,pacific
other,17.78333333,0,122.0012385,1,pacific
other,17.25,0,65.45222403,1,pacific
other,30.05,0,369.7510571,1,pacific
other,22.86666667,0,422.226714,1,pacific
other,15.73333333,0,65.56814262,1,pacific
other,17.63333333,0,159.18064,1,pacific
other,20.43333333,0,15.98214797,1,pacific
other,55.15,0,222.0043607,1,pacific
other,41.4,0,52.11111623,1,pacific
other,134.05,0,232.3374318,1,pacific
other,49.6,0,5.872038766,1,pacific
other,135.5,0,401.536461,0,pacific
other,19.63333333,0,264.0577996,1,atlantic
other,880.3,0,109.4325211,1,pacific
other,15.13333333,0,36.44691981,1,atlantic
other,56.61666667,0,783.8048685,1,atlantic
other,15.03333333,0,89.27584154,1,pacific
other,105.3,0,10.11251114,1,pacific
other,23.43333333,0,2.268415376,1,atlantic
other,12.51666667,0,7.726670824,1,atlantic
other,13.43333333,0,3.763660711,1,atlantic
other,15.18333333,0,6.440433912,1,atlantic
other,15.9,0,212.5690054,0,atlantic
other,19.68333333,0,0.658488341,1,atlantic
other,140.15,0,131.0644955,1,pacific
other,128.7166667,0,33.06659878,1,pacific
other,375.15,0,1522.832075,1,pacific
other,161.2666667,0,120.205748,1,pacific
other,46.55,0,156.7701356,1,pacific
other,264.9166667,0,227.9410065,1,pacific
other,92.7,0,68.55506318,1,pacific
other,68.43333333,0,82.04848944,1,pacific
other,27.8,0,24.22316665,1,pacific
other,16.71666667,0,5.426139978,1,pacific
other,25.93333333,0,5.258533046,1,pacific
other,262.3333333,0,220.6701697,1,pacific
other,196.3833333,0,5.129810343,1,atlantic
other,46.41666667,0,26.21818973,1,pacific
other,161.15,0,26.91579224,1,pacific
other,37.75,0,208.6746665,0,pacific
other,13.81666667,0,79.60338331,1,pacific
other,229.3833333,0,39.80656439,1,pacific
other,609.4166667,0,605.9718011,1,pacific
other,74.8,0,27.74422814,1,atlantic
other,18.38333333,0,88.51426521,1,pacific
other,15.66666667,0,6.468115908,0,pacific
other,25.83333333,0,168.7752684,1,pacific
other,206.6333333,0,65.65804698,1,pacific
other,87.05,0,24.10262497,1,pacific
other,15.13333333,0,166.4619215,0,pacific
other,14.53333333,0,30.97922382,1,pacific
other,213.7333333,0,583.9654573,1,pacific
other,257.8333333,0,437.6962323,1,pacific
other,2861.133333,0,1812.583352,1,pacific
other,112.1666667,0,51.66253962,1,pacific
other,30.38333333,0,16.0920681,1,pacific
other,35.61666667,0,3318.804403,0,pacific
other,24.16666667,0,416.3939449,1,atlantic
other,42.48333333,0,724.5402674,0,atlantic
other,27.66666667,0,18.43573343,0,atlantic
other,16.8,0,2.873522545,0,pacific
other,12.56666667,0,0.892561881,1,atlantic
other,12.2,0,8.925765608,0,indian
other,13.53333333,0,33.31060149,0,pacific
other,20.88333333,0,18.54059836,0,pacific
other,112.7333333,0,129.3195164,0,pacific
other,38.01666667,0,119.8614563,0,pacific
other,12.63333333,0,33.6587108,0,pacific
other,12.08333333,0,282.2622445,0,pacific
other,29.05,0,683.5708619,0,pacific
other,13,0,118.7280923,0,pacific
other,20.38333333,0,143.1352111,0,atlantic
other,31.11666667,0,147.2425697,0,atlantic
other,48.58333333,0,1101.802849,1,atlantic
other,23.61666667,0,93.73197178,0,atlantic
other,22.4,0,29.20925978,0,atlantic
other,14.78333333,0,60.2575876,0,atlantic
other,14.16666667,0,135.9568195,1,southern
other,28.38333333,0,284.6775989,0,atlantic
other,66.13333333,0,245.6588574,0,atlantic
other,24.08333333,0,384.7473529,1,southern
other,146.0833333,0,391.5730736,1,indian
other,17.88333333,0,1.608860519,1,indian
other,339.5666667,0,32.83656659,1,indian
other,14.01666667,0,5.606710638,1,indian
other,16.53333333,0,68.422834,1,indian
other,15.83333333,0,13.74574212,1,indian
other,182.2,0,17.98994561,1,indian
other,2778.2,0,3588.879393,1,indian
other,2280.45,0,651.8401169,1,indian
other,15.16666667,0,7.532737746,0,pacific
other,538.8333333,0,1491.360702,0,pacific
other,21.35,0,197.7163655,0,indian
other,16.93333333,0,319.0013608,0,indian
other,27.43333333,0,112.9234368,0,indian
other,105.6166667,0,124.7834666,1,indian
other,18.43333333,0,17.7130617,1,indian
other,15.6,0,83.46340787,1,atlantic
other,12.8,0,52.56126234,1,atlantic
other,13.01666667,0,0.012120723,1,atlantic
other,17.95,0,11.95087263,1,atlantic
other,18.23333333,0,60.23394903,1,atlantic
other,31.28333333,0,39.26790068,1,atlantic
other,45.08333333,0,720.6450595,0,atlantic
other,13.86666667,0,21.88777936,1,indian
other,206.0333333,0,57.91958862,1,indian
other,125.8166667,0,1102.05977,1,indian
other,20.71666667,0,10.36513824,1,indian
other,15,0,12.553899,1,indian
other,23.81666667,0,30.26062158,1,indian
other,47.41666667,0,203.9028813,0,indian
other,724.3833333,0,385.2883799,1,atlantic
other,258.9833333,0,307.3188909,0,atlantic
other,13.4,0,58.4978119,0,atlantic
other,29.41666667,0,313.0651193,0,atlantic
other,336.4166667,0,1265.463905,0,southern
other,12.25,0,8.81597528,1,atlantic
other,12.25,0,5.006002727,1,atlantic
other,58.2,0,18.66740489,1,atlantic
other,14.76666667,0,40.35082948,1,atlantic
other,12.6,0,8.035088353,1,pacific
other,22.71666667,0,375.3923548,0,pacific
other,30.01666667,0,29.07627835,0,pacific
other,83.43333333,0,166.0828109,1,atlantic
other,63.41666667,0,351.3782848,1,atlantic
other,20.13333333,0,302.1492191,0,atlantic
other,71.46666667,0,147.2933887,1,atlantic
other,88.53333333,0,184.0016282,1,atlantic
other,58.4,0,114.7043209,1,atlantic
other,13.48333333,0,250.836149,1,atlantic
other,13,0,23.5444911,1,atlantic
other,112.8,0,96.00889988,1,atlantic
other,12.38333333,0,20.15663169,1,atlantic
other,86.35,0,486.5103765,0,atlantic
other,12.65,0,19.18420404,0,atlantic
other,77.4,0,91.76848408,1,atlantic
other,52.55,0,165.95237,0,atlantic
other,281.1166667,0,79.41778368,1,atlantic
other,375.0833333,0,194.8965759,1,atlantic
other,12.7,0,122.6614742,1,atlantic
other,13.2,0,7.96980441,1,atlantic
other,13.08333333,0,21.26471535,1,atlantic
other,12.36666667,0,11.49047753,1,atlantic
other,12.9,0,8.454957186,1,atlantic
other,20.3,0,337.5583015,0,atlantic
other,15.9,0,228.9074565,1,atlantic
other,16.25,0,4.064053641,1,arctic
other,12.36666667,0,45.7396854,1,atlantic
other,13.68333333,0,21.67197905,1,atlantic
other,12.23333333,0,215.0424505,1,atlantic
other,17.88333333,0,151.5543972,1,atlantic
other,12.03333333,0,27.01110272,1,atlantic
other,20.76666667,0,6.180331371,1,atlantic
other,70.71666667,0,38.71084925,1,arctic
other,20.15,0,34.70797521,1,arctic
other,17,0,318.9825769,1,atlantic
other,13.01666667,0,8.014126039,1,arctic
other,13.01666667,0,0.790247462,1,arctic
other,12.36666667,0,249.6904602,1,arctic
other,15.28333333,0,35.63515871,1,arctic
other,13.65,0,278.8034114,1,arctic
other,906.6166667,0,762.9972486,1,arctic
other,13.6,0,8.165221015,1,arctic
other,29.96666667,0,377.3264357,1,arctic
other,14.33333333,0,331.4982622,1,atlantic
other,12.65,0,6.661750334,0,atlantic
other,13.18333333,0,9.069429615,1,pacific
other,15.58333333,0,97.37229896,1,pacific
other,13.25,0,25.04412893,1,pacific
other,12.18333333,0,189.6855066,1,pacific
other,14.36666667,0,17.25075806,1,pacific
other,20.41666667,0,499.8171353,1,pacific
other,12.55,0,14.5960745,1,pacific
other,14.85,0,300.309744,1,pacific
other,14.45,0,1.616207606,1,pacific
other,14.68333333,0,43.74648747,1,pacific
other,263.4666667,0,32.3168165,1,pacific
other,13.65,0,53.65718332,1,pacific
other,13,0,25.80573054,1,arctic
other,13.55,0,42.76330051,1,arctic
other,444.15,0,6132.261405,0,indian
other,38.11666667,0,68.37290081,1,pacific
other,278.0833333,0,215.9972927,1,pacific
other,20.46666667,0,27.57178226,1,atlantic
other,15.68333333,0,70.06283288,0,pacific
other,39.66666667,0,50.08628821,1,pacific
other,150.7,0,262.9379637,1,pacific
other,12.36666667,0,7.235999373,1,pacific
other,14.98333333,0,6.421244931,1,atlantic
other,213.8166667,0,1858.158361,1,atlantic
other,660.4833333,0,167.751606,1,atlantic
other,228.5166667,0,36.33636373,1,pacific
other,32.25,0,62.13574469,1,pacific
other,168.0166667,0,531.5325303,1,pacific
other,43.06666667,0,4.957462324,1,atlantic
other,130.3166667,0,47.49905151,1,pacific
other,22.18333333,0,4.866246429,1,atlantic
other,114.5166667,0,179.657212,1,pacific
other,19.5,0,41.71143662,1,pacific
other,196.35,0,46.48574369,1,pacific
other,286.6833333,0,240.575167,1,pacific
other,22.15,0,16.54141731,0,pacific
other,299.35,0,388.0408226,1,pacific
other,624.15,0,53.9365557,1,pacific
other,166.2333333,0,17.91823928,1,pacific
other,140.9333333,0,25.89643987,1,pacific
other,40.31666667,0,3.301207215,1,pacific
other,115.4,0,11.44062282,1,atlantic
other,140.1666667,0,64.22884944,1,atlantic
other,88.35,0,65.16634405,1,atlantic
other,16.45,0,87.87073035,1,pacific
other,145.5666667,0,463.9247714,1,pacific
other,126.0166667,0,15.01196567,1,pacific
other,17.15,0,125.3981477,0,pacific
other,13.6,0,70.96024355,1,pacific
other,568.0166667,0,118.5734297,1,pacific
other,198.9666667,0,63.11480456,1,pacific
other,15.1,0,189.1980841,0,pacific
other,87.88333333,0,16.45534113,1,pacific
other,84.7,0,39.83400601,1,pacific
other,35.23333333,0,139.8485832,1,pacific
other,60.1,0,5.902747431,1,atlantic
other,12.5,0,12.36527453,1,pacific
other,84.85,0,73.58575745,1,pacific
other,54.91666667,0,481.4573407,1,pacific
other,12.15,0,167.9760438,1,pacific
other,18.83333333,0,6.78645336,0,atlantic
other,18.33333333,0,15.08357458,0,atlantic
other,15.53333333,0,17.27468384,0,pacific
other,12.36666667,0,10.48189807,0,indian
other,12.95,0,11.17546464,0,pacific
other,18.61666667,0,22.78650285,0,pacific
other,12.18333333,0,64.8416856,0,pacific
other,26.76666667,0,196.681524,0,pacific
other,41.73333333,0,89.29457389,0,pacific
other,15.93333333,0,257.3070932,0,pacific
other,12.15,0,141.9281696,0,pacific
other,525.7,0,365.2448321,0,pacific
other,17.7,0,9.498013858,1,southern
other,20.88333333,0,98.14082351,0,atlantic
other,17.96666667,0,52.87722734,0,atlantic
other,42.41666667,0,395.0519482,1,pacific
other,14.88333333,0,44.33716393,1,pacific
other,22.33333333,0,61.06483874,1,pacific
other,13.93333333,0,6.635018366,1,indian
other,113.1833333,0,41.46886784,1,indian
other,12.16666667,0,12.68405944,1,indian
other,155.2166667,0,23.49939451,1,indian
other,159.6333333,0,32.001777,1,indian
other,182.15,0,11.47565161,1,indian
other,143.7833333,0,178.3943372,1,indian
other,199.9666667,0,78.07946511,1,indian
other,25.61666667,0,35.42822416,1,indian
other,62.26666667,0,20.45261497,1,pacific
other,921.8833333,0,169.8926356,1,pacific
other,26.61666667,0,38.79357663,1,pacific
other,72.28333333,0,18.30143339,1,pacific
other,43.23333333,0,143.0732106,0,indian
other,180.7,0,756.8598047,0,indian
other,23.2,0,410.5300573,0,indian
other,861.0666667,0,2849.27937,1,pacific
other,19.96666667,0,0.784252984,1,atlantic
other,75.88333333,0,68.81767563,1,atlantic
other,155.4833333,0,188.9247818,1,indian
other,18.15,0,98.04185622,1,atlantic
other,36.25,0,345.1666295,1,atlantic
other,45.51666667,0,50.8581181,1,atlantic
other,14.95,0,34.61339261,1,atlantic
other,14.36666667,0,134.6186809,1,atlantic
other,32.18333333,0,8.024962279,1,atlantic
other,19.3,0,16.00025385,1,indian
other,14.86666667,0,17.49029171,1,atlantic
other,35.45,0,174.7103643,1,atlantic
other,12.1,0,142.1968675,1,atlantic
other,21.68333333,0,6.05664781,1,atlantic
other,13.91666667,0,73.33631324,1,indian
other,25.88333333,0,97.29451011,1,atlantic
other,21.25,0,10.13654044,1,atlantic
other,23.11666667,0,166.1340643,1,atlantic
other,21.53333333,0,53.63376938,0,atlantic
other,227.8833333,0,307.0691394,1,indian
other,27.58333333,0,21.68388753,1,indian
other,454.55,0,912.6256828,1,indian
other,26.21666667,0,34.50715329,1,indian
other,523.2333333,0,21.20983418,1,indian
other,64.8,0,341.8704839,1,indian
other,28.33333333,0,55.96371221,0,atlantic
other,14.48333333,0,7.796424326,1,atlantic
other,31.55,0,45.4072164,0,atlantic
other,95.61666667,0,177.9826454,0,pacific
other,12.96666667,0,177.8878351,1,atlantic
other,43.2,0,560.2363762,1,atlantic
other,18.76666667,0,127.5549221,1,atlantic
other,53.28333333,0,50.23927281,1,atlantic
other,35.1,0,170.1445707,1,atlantic
other,33.56666667,0,111.9384977,1,atlantic
other,40.18333333,0,620.5459689,1,atlantic
other,14,0,27.13951027,1,atlantic
other,17.96666667,0,16.83817996,0,atlantic
other,19.68333333,0,74.60111255,0,atlantic
other,5725.533333,0,167.8251593,1,atlantic
other,239.4666667,0,291.5798711,1,atlantic
other,326.0833333,0,275.924415,1,atlantic
other,74.91666667,0,114.5914401,1,atlantic
other,13.06666667,0,27.11351052,1,atlantic
other,32.45,0,105.0393827,1,atlantic
other,398.5833333,0,110.3812549,1,atlantic
other,15.2,0,4.952394648,1,atlantic
other,12.01666667,0,73.43636001,0,atlantic
other,23.3,0,149.0551762,0,atlantic
other,12.81666667,0,233.8569327,1,atlantic
other,15.01666667,0,23.31341186,1,atlantic
other,17.83333333,0,18.74105473,1,atlantic
other,13.6,0,232.3924431,1,atlantic
other,22.03333333,0,181.0999795,1,atlantic
other,13.75,0,7.878759545,1,atlantic
other,15.75,0,15.91831642,1,atlantic
other,14.5,0,246.2700088,1,atlantic
other,32.51666667,0,127.8862901,1,atlantic
other,13.2,0,20.8418773,1,atlantic
other,17.45,0,4.949522801,1,atlantic
other,13.31666667,0,30.23168868,1,atlantic
other,17.15,0,6.378323886,1,atlantic
other,28.21666667,0,37.60755475,1,atlantic
other,13.01666667,0,6.48132041,1,arctic
other,14.13333333,0,310.2601123,1,atlantic
other,77.51666667,0,50.07642323,1,arctic
other,17.51666667,0,28.38238743,1,arctic
other,5286.583333,0,3758.584684,1,atlantic
other,28.05,0,10.75394601,1,arctic
other,27.6,0,7.585763377,1,arctic
other,21.26666667,0,386.9052049,1,arctic
other,36.93333333,0,267.8228862,0,atlantic
other,19.26666667,0,49.13080719,0,atlantic
other,34.35,0,129.0198553,0,atlantic
other,22.83333333,0,20.31033976,1,arctic
other,15.66666667,0,31.59593816,1,pacific
other,33.01666667,0,50.64439904,1,pacific
other,12.55,0,236.8039662,1,pacific
other,13.15,0,287.423289,1,pacific
other,97.15,0,10.73681859,1,pacific
other,31.56666667,0,15.56336108,1,pacific
